path,ext,loc,commits,churn,decisions,issues,issue_detail,owner,owner_pct,authors,origin,risk
backend/services/org-service/src/main/java/com/hirepath/org/config/InternalServiceConfig.java,java,18,1,17,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/org-service/src/main/java/com/hirepath/org/dto/CreateDesignationRequest.java,java,18,1,17,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/org-service/src/main/java/com/hirepath/org/dto/CreateLocationRequest.java,java,18,1,17,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/org-service/src/main/java/com/hirepath/org/dto/CreateOrgUnitRequest.java,java,18,1,17,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/org-service/src/main/java/com/hirepath/org/dto/UpdateManagerRequest.java,java,18,1,17,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/org-service/src/main/java/com/hirepath/org/dto/UpdateRoleMappingRequest.java,java,18,1,17,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/org-service/src/main/java/com/hirepath/org/dto/UpdateVacancyRequest.java,java,18,1,17,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/procurement-service/src/main/java/com/fawnix/procurement/ProcurementServiceApplication.java,java,18,1,17,0,0,,Chaitanya2872,100,1,authored,0.2
backend/services/procurement-service/src/main/java/com/fawnix/procurement/config/InternalServiceConfig.java,java,23,1,22,0,0,,Chaitanya2872,100,1,authored,0.2
backend/services/procurement-service/src/main/java/com/fawnix/procurement/repository/PurchaseRequisitionDocumentRepository.java,java,17,1,16,0,0,,Chaitanya2872,100,1,authored,0.2
backend/services/procurement-service/src/main/resources/db/migration/V3__add_payment_requests.sql,sql,17,1,16,0,0,,Chaitanya2872,100,1,authored,0.2
backend/services/procurement-service/src/main/resources/db/migration/V7__expand_purchase_requisition_types_and_manual_items.sql,sql,15,1,14,1,0,,Chaitanya2872,100,1,authored,0.2
backend/services/project-service/src/main/java/com/fawnix/project/ProjectServiceApplication.java,java,16,1,15,0,0,,Chaitanya2872,100,1,authored,0.2
backend/services/project-service/src/main/java/com/fawnix/project/security/handler/RestAccessDeniedHandler.java,java,23,1,22,0,0,,Chaitanya2872,100,1,authored,0.2
backend/services/project-service/src/main/java/com/fawnix/project/security/handler/RestAuthenticationEntryPoint.java,java,23,1,22,0,0,,Chaitanya2872,100,1,authored,0.2
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/RecruitmentServiceApplication.java,java,17,1,16,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/client/FormsClient.java,java,23,2,22,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/client/IdentityClient.java,java,16,1,15,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/config/FeignConfig.java,java,18,1,17,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/config/InternalServiceConfig.java,java,23,2,26,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/dto/IntakeUpdateRequest.java,java,23,1,22,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/dto/PostingPublishRequest.java,java,20,1,19,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/repository/ApplicationFormSubmissionRepository.java,java,17,1,16,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/repository/CandidateApplicationRepository.java,java,18,2,17,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/repository/CandidateIntakeRepository.java,java,16,1,15,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/repository/HiringRequestRepository.java,java,22,1,21,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/repository/InterviewRepository.java,java,20,1,19,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/repository/JobPositionRepository.java,java,17,1,16,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/repository/JobPostingRepository.java,java,24,1,23,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/repository/OfferRepository.java,java,20,1,19,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/sales-service/src/main/java/com/fawnix/sales/SalesServiceApplication.java,java,18,2,17,0,0,,Chaitanya2872,100,1,authored,0.2
backend/services/sales-service/src/main/java/com/fawnix/sales/config/InternalServiceConfig.java,java,23,1,22,0,0,,Chaitanya2872,100,1,authored,0.2
backend/services/sales-service/src/main/java/com/fawnix/sales/orders/entity/SalesOrderStatus.java,java,18,2,23,0,0,,Chaitanya2872,100,1,authored,0.2
backend/services/sales-service/src/main/java/com/fawnix/sales/orders/repository/SalesOrderRepository.java,java,19,2,18,0,0,,Chaitanya2872,100,1,authored,0.2
backend/services/sales-service/src/main/java/com/fawnix/sales/reports/dto/SalesReportDtos.java,java,24,1,23,0,0,,Chaitanya2872,100,1,authored,0.2
backend/services/task-service/src/main/java/com/hirepath/task/TaskServiceApplication.java,java,18,1,17,0,0,,Chaitanya2872,100,1,copied:hirepath,0.2
backend/services/task-service/src/main/java/com/hirepath/task/client/dto/NotificationContentRequest.java,java,23,1,22,0,0,,Chaitanya2872,100,1,copied:hirepath,0.2
backend/services/task-service/src/main/java/com/hirepath/task/config/InternalServiceConfig.java,java,18,1,17,0,0,,Chaitanya2872,100,1,copied:hirepath,0.2
backend/services/task-service/src/main/java/com/hirepath/task/security/handler/RestAccessDeniedHandler.java,java,23,1,22,0,0,,Chaitanya2872,100,1,copied:hirepath,0.2
backend/services/task-service/src/main/java/com/hirepath/task/security/handler/RestAuthenticationEntryPoint.java,java,23,1,22,0,0,,Chaitanya2872,100,1,copied:hirepath,0.2
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskActivityType.java,java,19,1,18,0,0,,Chaitanya2872,100,1,copied:hirepath,0.2
backend/services/task-service/src/main/resources/db/migration/V4__add_space_member_permissions.sql,sql,6,1,5,2,0,,Chaitanya2872,100,1,authored,0.2
backend/src/main/java/com/fawnix/verse/auth/mapper/AuthMapper.java,java,19,1,18,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.2
backend/src/main/java/com/fawnix/verse/common/config/CorsProperties.java,java,20,1,19,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.2
backend/src/main/java/com/fawnix/verse/users/repository/UserRepository.java,java,22,1,21,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.2
docker/postgres/bootstrap/create-databases.sql,sql,25,1,24,0,0,,Chaitanya2872,100,1,authored,0.2
eslint.config.js,js,24,1,23,0,0,,Chaitanya2872,100,1,authored,0.2
src/components/ui/input.tsx,tsx,23,1,22,0,0,,Chaitanya2872,100,1,generated:shadcn,0.2
src/components/ui/label.tsx,tsx,25,1,24,0,0,,Chaitanya2872,100,1,generated:shadcn,0.2
src/main.tsx,tsx,18,2,25,0,0,,Chaitanya2872,67,2,authored,0.2
src/modules/auth/unauthorized.tsx,tsx,22,1,21,0,0,,Chaitanya2872,100,1,authored,0.2
src/modules/crm/presales/api.ts,ts,17,1,16,1,0,,Chaitanya2872,100,1,authored,0.2
src/modules/crm/presales/hooks.ts,ts,16,1,15,0,0,,Chaitanya2872,100,1,authored,0.2
src/modules/purchases/p2p/components/P2PFormField.tsx,tsx,18,1,17,0,0,,Chaitanya2872,100,1,authored,0.2
src/modules/purchases/p2p/components/P2PModuleLayout.tsx,tsx,6,2,137,0,0,,Chaitanya2872,100,1,authored,0.2
src/modules/purchases/page.tsx,tsx,6,3,155,0,0,,Chaitanya2872,100,1,authored,0.2
src/modules/visitor management/pages/PhotoSaved/PhotoSaved.tsx,tsx,25,1,24,0,0,,Vaishnavi Nerella,100,1,copied:vms,0.2
src/modules/visitor management/pages/VisitorDetailsSaved/VisitorDetailsSaved.tsx,tsx,25,1,24,0,0,,Vaishnavi Nerella,100,1,copied:vms,0.2
src/modules/visitor management/pages/VisitorValidation/VisitorValidation.tsx,tsx,19,1,18,0,0,,Vaishnavi Nerella,100,1,copied:vms,0.2
backend/platform/eureka-server/src/main/java/com/fawnix/discovery/EurekaServerApplication.java,java,15,1,14,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/analytics-service/src/main/resources/db/migration/V1__init.sql,sql,2,1,1,1,0,,Ravi-Shankar-ACS,100,1,authored,0.1
backend/services/approval-service/src/main/java/com/hirepath/approval/client/NotificationsClient.java,java,15,1,14,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/approval-service/src/main/java/com/hirepath/approval/client/RecruitmentApprovalClient.java,java,15,1,14,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/approval-service/src/main/java/com/hirepath/approval/repository/ApprovalActionRepository.java,java,10,1,9,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/approval-service/src/main/java/com/hirepath/approval/repository/ApprovalFlowRepository.java,java,10,1,9,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/crm-service/src/main/java/com/fawnix/crm/accounts/repository/AccountRepository.java,java,10,1,9,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/crm-service/src/main/java/com/fawnix/crm/activities/repository/LeadActivityRepository.java,java,12,1,11,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/crm-service/src/main/java/com/fawnix/crm/common/exception/BadRequestException.java,java,9,1,8,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/crm-service/src/main/java/com/fawnix/crm/common/exception/ForbiddenOperationException.java,java,9,1,8,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/crm-service/src/main/java/com/fawnix/crm/common/exception/ResourceNotFoundException.java,java,9,1,8,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/crm-service/src/main/java/com/fawnix/crm/common/response/ApiErrorResponse.java,java,15,1,14,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/crm-service/src/main/java/com/fawnix/crm/contacts/repository/ContactRepository.java,java,10,1,9,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/crm-service/src/main/java/com/fawnix/crm/deals/repository/DealRepository.java,java,10,1,9,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/meta/MetaIntegrationSettingsRepository.java,java,7,1,6,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/meta/MetaLeadIngestionRepository.java,java,8,1,7,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/whatsapp/LeadWhatsappQuestionnaireRepository.java,java,12,1,11,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/whatsapp/WhatsappIntegrationSettingsRepository.java,java,7,1,6,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/entity/LeadPriority.java,java,8,1,7,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/entity/LeadScheduleCallType.java,java,8,1,7,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/entity/LeadScheduleMode.java,java,9,2,8,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/entity/LeadScheduleStatus.java,java,9,2,8,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/entity/LeadScheduleType.java,java,10,2,9,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/entity/LeadSource.java,java,12,1,11,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/entity/LeadStatus.java,java,14,1,13,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/repository/LeadTagRepository.java,java,14,1,13,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/crm-service/src/main/java/com/fawnix/crm/remarks/repository/LeadRemarkRepository.java,java,12,1,11,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/crm-service/src/main/java/com/fawnix/crm/remarks/repository/LeadRemarkVersionRepository.java,java,12,1,11,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/crm-service/src/main/resources/db/migration/V15__add_note_to_lead_status_history.sql,sql,3,1,2,1,0,,Chaitanya2872,100,1,authored,0.1
backend/services/crm-service/src/main/resources/db/migration/V8__create_meta_integration_settings.sql,sql,7,1,6,1,0,,Chaitanya2872,100,1,authored,0.1
backend/services/forms-service/src/main/java/com/hirepath/forms/client/NotificationsClient.java,java,15,1,14,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/forms-service/src/main/java/com/hirepath/forms/domain/ApplicationFormStatus.java,java,8,1,7,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/forms-service/src/main/java/com/hirepath/forms/domain/FormLinkStatus.java,java,8,1,7,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/forms-service/src/main/java/com/hirepath/forms/repository/ApplicationFormCollectionRepository.java,java,10,1,9,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/forms-service/src/main/java/com/hirepath/forms/repository/ApplicationFormFavoriteRepository.java,java,15,1,14,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/forms-service/src/main/java/com/hirepath/forms/repository/ApplicationFormFieldRepository.java,java,14,1,13,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/forms-service/src/main/java/com/hirepath/forms/repository/ApplicationFormLinkRepository.java,java,15,2,16,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/forms-service/src/main/java/com/hirepath/forms/repository/ApplicationFormSubmissionResponseRepository.java,java,10,1,9,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/forms-service/src/main/java/com/hirepath/forms/repository/ApplicationFormTemplateRepository.java,java,10,1,9,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/forms-service/src/main/java/com/hirepath/forms/repository/ApplicationFormVersionRepository.java,java,13,1,12,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/hrms-service/src/main/java/com/fawnix/hrms/HrmsServiceApplication.java,java,13,1,12,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/hrms-service/src/main/resources/db/migration/V1__baseline.sql,sql,10,1,9,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/identity-service/src/main/java/com/fawnix/identity/access/entity/AccessRequestStatus.java,java,9,2,10,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/identity-service/src/main/java/com/fawnix/identity/common/exception/BadRequestException.java,java,9,1,8,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/identity-service/src/main/java/com/fawnix/identity/common/exception/ForbiddenOperationException.java,java,9,1,8,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/identity-service/src/main/java/com/fawnix/identity/common/exception/ResourceNotFoundException.java,java,9,1,8,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/identity-service/src/main/java/com/fawnix/identity/common/response/ApiErrorResponse.java,java,15,1,14,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/identity-service/src/main/java/com/fawnix/identity/users/dto/AssigneeResponse.java,java,10,2,11,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/identity-service/src/main/java/com/fawnix/identity/users/dto/InternalUserResponse.java,java,14,2,13,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/identity-service/src/main/java/com/fawnix/identity/users/dto/UserSummaryResponse.java,java,13,1,12,0,0,,Ravi-Shankar-ACS,100,1,authored,0.1
backend/services/identity-service/src/main/resources/db/migration/V3__add_user_language.sql,sql,3,1,2,1,0,,Chaitanya2872,100,1,authored,0.1
backend/services/identity-service/src/main/resources/db/migration/V4__create_user_permissions.sql,sql,6,1,5,1,0,,Chaitanya2872,100,1,authored,0.1
backend/services/identity-service/src/main/resources/db/migration/V5__seed_roles.sql,sql,7,1,6,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/identity-service/src/main/resources/db/migration/V6__seed_hirepath_roles.sql,sql,8,1,7,0,0,,Ravi-Shankar-ACS,100,1,authored,0.1
backend/services/integration-service/src/main/java/com/hirepath/integration/repository/CalendarOAuthStateRepository.java,java,9,1,8,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/inventory-service/src/main/java/com/fawnix/inventory/common/exception/BadRequestException.java,java,9,1,8,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/inventory-service/src/main/java/com/fawnix/inventory/common/exception/ForbiddenOperationException.java,java,9,1,8,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/inventory-service/src/main/java/com/fawnix/inventory/common/exception/ResourceNotFoundException.java,java,9,1,8,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/inventory-service/src/main/java/com/fawnix/inventory/common/response/ApiErrorResponse.java,java,15,1,14,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/inventory-service/src/main/java/com/fawnix/inventory/products/entity/ProductStatus.java,java,8,1,7,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/inventory-service/src/main/java/com/fawnix/inventory/products/repository/ProductRepository.java,java,14,1,13,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/inventory-service/src/main/java/com/fawnix/inventory/transactions/entity/TransactionType.java,java,10,2,9,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/inventory-service/src/main/java/com/fawnix/inventory/transactions/repository/StockTransactionRepository.java,java,13,2,14,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/inventory-service/src/main/java/com/fawnix/inventory/warehouses/repository/WarehouseRepository.java,java,11,1,10,0,0,,Vaishnavi Nerella,100,1,authored,0.1
backend/services/inventory-service/src/main/resources/db/migration/V1__baseline.sql,sql,10,1,9,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/inventory-service/src/main/resources/db/migration/V5__add_product_reserved_qty.sql,sql,3,1,2,1,0,,Chaitanya2872,100,1,authored,0.1
backend/services/notifications-service/src/main/java/com/hirepath/notifications/domain/NotificationAttemptStatus.java,java,7,1,6,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/notifications-service/src/main/java/com/hirepath/notifications/domain/NotificationChannel.java,java,8,1,7,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/notifications-service/src/main/java/com/hirepath/notifications/domain/NotificationOutboxStatus.java,java,10,1,9,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/notifications-service/src/main/java/com/hirepath/notifications/domain/NotificationPriority.java,java,8,1,7,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/notifications-service/src/main/java/com/hirepath/notifications/domain/NotificationRecipientStatus.java,java,9,1,8,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/notifications-service/src/main/java/com/hirepath/notifications/repository/NotificationAttemptRepository.java,java,11,1,10,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/notifications-service/src/main/java/com/hirepath/notifications/repository/NotificationDeadLetterRepository.java,java,11,1,10,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/notifications-service/src/main/java/com/hirepath/notifications/repository/NotificationPreferenceRepository.java,java,14,1,13,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/notifications-service/src/main/java/com/hirepath/notifications/repository/NotificationRecipientRepository.java,java,14,1,13,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/notifications-service/src/main/java/com/hirepath/notifications/repository/NotificationRepository.java,java,13,1,12,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/notifications-service/src/main/java/com/hirepath/notifications/repository/NotificationSubscriptionRepository.java,java,14,1,13,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/notifications-service/src/main/java/com/hirepath/notifications/service/NotificationChannelSender.java,java,11,1,10,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/org-service/src/main/java/com/hirepath/org/client/ApprovalClient.java,java,14,1,13,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/org-service/src/main/java/com/hirepath/org/client/IdentityClient.java,java,14,1,13,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/org-service/src/main/java/com/hirepath/org/domain/PolicyStatus.java,java,7,1,6,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/org-service/src/main/java/com/hirepath/org/domain/VacancyStatus.java,java,7,1,6,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/org-service/src/main/java/com/hirepath/org/repository/BusinessUnitRepository.java,java,10,1,9,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/org-service/src/main/java/com/hirepath/org/repository/CompanyProfileRepository.java,java,10,1,9,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/org-service/src/main/java/com/hirepath/org/repository/DepartmentRepository.java,java,10,1,9,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/org-service/src/main/java/com/hirepath/org/repository/DesignationRepository.java,java,10,1,9,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/org-service/src/main/java/com/hirepath/org/repository/LocationRepository.java,java,10,1,9,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/org-service/src/main/java/com/hirepath/org/repository/OrgNodeRepository.java,java,10,1,9,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/org-service/src/main/java/com/hirepath/org/repository/OrgUnitRepository.java,java,10,1,9,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/org-service/src/main/java/com/hirepath/org/repository/PolicyRepository.java,java,10,1,9,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/org-service/src/main/java/com/hirepath/org/repository/RoleMappingRepository.java,java,10,1,9,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/org-service/src/main/java/com/hirepath/org/repository/SetupConfigRepository.java,java,10,1,9,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/org-service/src/main/java/com/hirepath/org/repository/SetupEmployeeRepository.java,java,10,1,9,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/org-service/src/main/java/com/hirepath/org/repository/TeamRepository.java,java,10,1,9,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/org-service/src/main/java/com/hirepath/org/repository/VacancyRepository.java,java,10,1,9,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/client/InventoryClient.java,java,15,1,14,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/common/exception/BadRequestException.java,java,9,1,8,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/common/exception/ForbiddenOperationException.java,java,9,1,8,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/common/exception/ResourceNotFoundException.java,java,9,1,8,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/common/response/ApiErrorResponse.java,java,15,1,14,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/domain/ApprovalAction.java,java,8,1,7,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/domain/BudgetContextType.java,java,7,1,6,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/domain/GoodsReceiptStatus.java,java,6,1,5,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/domain/InvoiceStatus.java,java,10,2,11,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/domain/PaymentStatus.java,java,8,1,7,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/domain/PurchaseOrderStatus.java,java,7,1,6,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/domain/PurchaseRequisitionDocumentType.java,java,7,1,6,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/domain/PurchaseRequisitionPriority.java,java,9,1,8,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/domain/PurchaseRequisitionStatus.java,java,10,1,9,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/domain/PurchaseRequisitionType.java,java,11,1,10,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/domain/VendorAccountType.java,java,10,1,9,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/domain/VendorAddressType.java,java,7,1,6,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/domain/VendorStatus.java,java,7,1,6,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/repository/ApprovalLogRepository.java,java,11,2,10,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/repository/ApprovalStepRepository.java,java,15,1,14,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/repository/ApprovalWorkflowRepository.java,java,12,1,11,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/repository/GoodsReceiptRepository.java,java,11,1,10,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/repository/InvoiceRepository.java,java,14,3,13,0,0,,Chaitanya2872,85,2,authored,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/repository/PaymentRepository.java,java,13,1,12,0,0,,Chaitanya2872,100,1,authored,0.1
